"grid_cell","round","date","prev","N"
407,9,2015-09-09,0,7
408,7,2014-12-16,0,5
408,8,2015-02-05,0,7
408,9,2015-09-17,0,7
408,10,2016-02-15,0,9
409,9,2015-09-19,0,6
409,10,2016-02-13,0,7
410,7,2015-01-05,0,14
410,8,2015-02-08,0,17
411,7,2015-01-05,0,11
411,9,2015-09-19,0,25
411,10,2016-02-15,0,7
412,2,2012-09-04,0,12
412,4,2013-06-06,0,15
412,6,2013-10-16,0,13
413,4,2013-06-06,0,12
413,9,2015-09-19,0,9
414,7,2014-12-16,0.04,25
414,9,2015-09-24,0,18
415,7,2014-12-13,0,9
415,9,2015-09-24,0,7
416,7,2014-12-13,0,28
416,9,2015-09-24,0,16
416,10,2016-02-18,0,11
417,10,2016-02-18,0,4
418,7,2014-12-29,0,9
418,9,2015-09-19,0,5
418,10,2016-02-15,0,38
419,9,2015-09-20,0,9
419,10,2016-02-15,0,24
420,9,2015-09-20,0,8
420,10,2016-02-16,0,13
421,7,2014-12-14,0.142857142857143,7
421,9,2015-09-20,0,10
421,10,2016-02-17,0,26
422,7,2014-12-14,0,49
422,9,2015-09-22,0,9
423,9,2015-10-07,0,13
423,10,2016-02-10,0,16
424,9,2015-10-06,0,18
424,10,2016-02-10,0,16
425,9,2015-10-05,0,5
425,10,2016-02-11,0,14
426,9,2015-10-05,0,19
426,10,2016-02-11,0,31
427,9,2015-10-05,0,21
427,10,2016-02-10,0,37
428,9,2015-10-06,0,21
428,10,2016-02-12,0,23
429,9,2015-10-02,0,23
429,10,2016-03-01,0,10
430,10,2016-03-01,0,20
431,9,2015-09-14,0,67
431,10,2016-02-25,0,37
432,8,2015-02-26,0,51
432,9,2015-09-13,0,31
432,10,2016-02-25,0,48
433,8,2015-02-12,0,7
433,9,2015-09-13,0,7
433,10,2016-02-24,0,12
434,8,2015-02-11,0,16
434,9,2015-10-07,0,11
434,10,2016-02-24,0,10
435,7,2014-12-24,0,11
435,8,2015-02-11,0,2
435,9,2015-09-14,0,11
436,8,2015-02-06,0,7
436,9,2015-09-09,0,10
436,10,2016-02-17,0,3
437,7,2014-12-11,0,4
437,8,2015-02-13,0,12
437,9,2015-09-09,0,27
437,10,2016-02-16,0,28
438,7,2014-12-18,0,33
438,8,2015-02-06,0,20
438,9,2015-09-17,0,41
438,10,2016-02-28,0.125,9
439,7,2015-01-06,0,10
439,8,2015-02-05,0,26
439,9,2015-09-09,0,7
439,10,2016-02-15,0,21
440,7,2014-12-23,0,17
440,8,2015-02-06,0,5
440,9,2015-09-09,0,11
440,10,2016-02-16,0,14
441,7,2014-12-20,0,11
441,8,2015-02-05,0,12
441,9,2015-09-08,0.0714285714285714,14
442,8,2015-02-05,0,4
442,9,2015-09-20,0,10
443,7,2014-12-18,0,18
443,8,2015-02-05,0,3
443,9,2015-09-19,0,16
443,10,2016-02-13,0,19
444,7,2014-12-21,0,29
444,8,2015-02-08,0,29
444,9,2015-09-19,0,37
444,10,2016-02-13,0,25
445,7,2014-12-21,0,13
445,9,2015-09-19,0,21
445,10,2016-02-14,0,17
446,1,2012-07-04,0,11
446,2,2012-09-04,0,7
446,3,2012-10-26,0,8
446,4,2013-06-06,0,11
446,6,2013-10-16,0,38
447,1,2012-07-04,0,1
447,2,2012-09-04,0,5
447,4,2013-06-06,0,5
447,5,2013-08-24,0,8
447,7,2014-12-21,0,5
447,8,2015-03-03,0,11
447,9,2015-09-18,0,4
448,2,2012-09-04,0,7
448,4,2013-06-06,0,3
448,8,2015-03-03,0,6
448,9,2015-09-18,0,9
449,1,2012-07-03,0.0454545454545455,22
449,2,2012-09-04,0,3
449,4,2013-06-06,0,10
449,5,2013-08-24,0,10
449,8,2015-03-03,0,1
450,7,2014-12-20,0,4
451,2,2012-09-03,0,4
451,3,2012-10-23,0,6
451,4,2013-06-12,0,5
451,5,2014-08-26,0.0666666666666667,15
451,6,2013-10-14,NA,14
451,10,2016-02-14,0,4
452,7,2014-12-28,0,24
453,7,2014-12-28,0.133333333333333,30
454,7,2014-12-28,0.0454545454545455,22
455,7,2014-12-29,0,2
455,9,2015-09-19,0,6
456,9,2015-09-19,0,4
456,10,2016-02-15,0,39
457,7,2014-12-14,0,35
457,9,2015-09-20,0,34
457,10,2016-02-16,0,43
458,9,2015-09-21,0,4
459,9,2015-09-21,0,10
460,7,2014-12-29,0,34
460,9,2015-09-21,0,29
461,9,2015-09-22,0,8
462,10,2016-02-10,0,6
463,10,2016-02-10,0,27
464,10,2016-02-11,0,13
465,10,2016-02-10,0,13
466,10,2016-03-01,0,10
467,8,2015-02-12,0,9
467,9,2015-09-14,0,22
467,10,2016-03-01,0.125,25
468,7,2014-12-18,0.0263157894736842,38
468,8,2015-02-12,0,13
468,9,2015-09-16,0,13
469,7,2015-01-05,0,31
469,8,2015-02-12,0,21
469,9,2015-09-15,0,62
470,8,2015-02-26,0,17
470,9,2015-09-14,0,3
470,10,2016-02-24,0,3
471,7,2014-12-28,0,24
471,8,2015-02-11,0,19
471,9,2015-09-14,0,27
471,10,2016-02-24,0,20
472,7,2014-12-28,0,55
472,8,2015-02-11,0.0232558139534884,43
472,9,2015-09-13,0,53
472,10,2016-02-23,0,30
473,7,2014-12-26,0,36
473,8,2015-02-11,0,26
473,9,2015-09-14,0,14
474,9,2015-09-15,0,26
475,7,2014-12-26,0,58
475,8,2015-02-08,0,5
475,9,2015-09-15,0,22
476,7,2014-12-22,0,26
476,8,2015-02-06,0,9
476,9,2015-09-10,0,10
477,7,2014-12-22,0,8
477,8,2015-02-06,0,5
477,9,2015-09-09,0,9
478,7,2014-12-28,0,26
478,8,2015-02-13,0,9
478,9,2015-09-10,0,20
478,10,2016-02-15,0,26
479,7,2014-12-16,0,40
479,8,2015-02-05,0,19
479,9,2015-09-09,0,39
479,10,2016-02-16,0,22
480,7,2014-12-19,0,15
480,8,2015-02-05,0,9
480,9,2015-09-09,0,11
481,7,2014-12-19,0,3
481,8,2015-02-06,0.0416666666666667,26
481,9,2015-09-09,0,22
481,10,2016-02-16,0,11
482,7,2014-12-14,0,7
482,9,2015-09-19,0,8
482,10,2016-02-13,0,7
483,10,2016-02-13,0,4
484,6,2013-10-27,0.2,15
485,2,2012-08-16,0.266666666666667,64
485,3,2012-11-09,0.0666666666666667,45
485,4,2013-06-20,0.0606060606060606,33
485,5,2013-08-13,0.0754716981132075,53
485,6,2013-10-23,0.0212765957446809,48
485,8,2015-02-18,0.03125,35
485,9,2015-09-12,0.214285714285714,15
486,2,2012-08-16,0.166666666666667,13
486,3,2012-11-09,0,3
486,5,2013-08-13,0,7
486,6,2013-10-23,0,9
486,8,2015-02-18,0.125,9
487,1,2012-06-28,0.25,9
487,2,2012-08-23,0,3
487,6,2013-10-23,0,8
487,9,2015-09-10,0,9
488,2,2012-08-16,0.1,20
488,5,2013-08-13,0.125,16
488,6,2013-10-23,0,5
488,8,2015-02-18,0,10
488,9,2015-09-13,0,4
489,1,2012-06-28,0.0909090909090909,25
489,2,2012-08-16,0,13
489,3,2012-11-09,0,6
489,4,2013-06-20,0,19
489,5,2013-08-13,0,6
489,6,2013-10-26,0,5
489,8,2015-02-13,0,22
489,9,2015-09-11,0,8
490,1,2012-06-28,0.2,8
490,2,2012-08-16,0.0227272727272727,46
490,3,2012-11-09,0.0434782608695652,46
490,4,2013-06-20,0.0333333333333333,32
490,5,2013-08-13,0,10
490,6,2013-10-26,0.125,16
490,8,2015-02-18,0,35
490,9,2015-09-10,0,20
491,2,2012-08-16,0,3
491,3,2012-11-09,0.2,5
491,4,2013-06-20,0.142857142857143,7
492,2,2012-09-04,0.0333333333333333,31
492,3,2012-10-26,0,10
492,4,2013-06-06,0,4
492,5,2013-08-24,0,1
492,6,2013-10-15,0,9
493,2,2012-09-04,0,23
493,3,2012-10-26,0,5
493,4,2013-06-06,0,9
493,5,2014-08-28,0.0416666666666667,24
493,6,2013-10-15,0,15
493,8,2015-03-03,0,13
493,10,2016-02-15,0,5
494,1,2012-07-04,0,2
494,2,2012-09-04,0,23
494,3,2012-10-26,0,62
494,4,2013-06-06,0,19
494,5,2013-08-24,0,5
494,6,2013-10-15,0.125,16
494,7,2014-12-21,0,7
494,8,2015-03-03,0,5
494,9,2015-09-18,0.111111111111111,10
495,1,2012-07-03,0,10
495,2,2012-09-04,0,11
495,4,2013-06-06,0,7
495,5,2013-08-24,0,8
495,10,1916-02-15,0,6
496,1,2012-07-03,0,32
496,2,2012-09-04,0.02,50
496,3,2012-10-23,0,13
496,4,2013-06-04,0,31
496,5,2013-08-23,0,30
496,6,2013-10-14,0,24
496,7,2014-12-20,0,44
496,8,2015-03-03,0,39
496,9,2015-09-17,0,22
496,10,2016-02-14,0,35
497,2,2012-09-03,0,13
497,3,2012-10-23,0,23
497,4,2013-06-04,0,15
497,5,2013-08-22,0.0434782608695652,23
497,6,2013-10-14,0,12
497,7,2014-12-20,0,17
497,8,2015-03-03,0,17
497,10,2016-02-14,0,20
498,1,2012-07-02,0,8
498,2,2012-09-03,0,17
498,3,2012-10-23,0,19
498,4,2013-06-04,0,6
498,6,2013-10-18,0,41
498,7,2014-12-20,0,3
498,8,2015-03-03,0,9
498,9,2015-09-19,0.25,8
498,10,2016-02-13,0,15
499,2,2012-09-03,0,25
499,3,2012-10-23,0,23
499,4,2013-06-12,0.027027027027027,39
499,5,2014-08-26,0.0555555555555556,37
499,7,2014-12-23,0,8
499,8,2015-03-03,0,10
499,9,2015-09-16,0.0434782608695652,23
499,10,2016-02-16,0.04,25
500,7,2014-12-28,0.125,8
501,7,2014-12-28,0,7
502,7,2014-12-29,0,47
503,9,2015-09-19,0,17
503,10,2016-02-16,0,27
504,9,2015-09-20,0,26
504,10,2016-02-15,0,54
505,9,2015-09-19,0,4
505,10,2016-02-15,0,22
506,9,2015-09-21,0,17
506,10,2016-02-17,0,9
507,9,2015-09-22,0,23
508,7,2014-12-29,0,15
508,9,2015-09-21,0,12
508,10,2016-02-17,0,6
509,10,2016-02-10,0,5
510,10,2016-02-09,0,19
511,10,2016-02-10,0,16
512,10,2016-02-12,0,17
513,10,2016-02-09,0,6
514,9,2015-10-06,0,15
514,10,2016-03-02,0,17
515,9,2015-10-06,0,33
515,10,2016-03-01,0,32
516,7,2015-01-06,0,8
516,8,2015-02-12,0,3
516,9,2015-09-14,0,9
516,10,2016-03-01,0,9
517,7,2014-12-18,0,15
517,9,2015-09-14,0,29
517,10,2016-02-29,0,7
518,7,2014-12-21,0,41
518,8,2015-02-12,0,12
518,9,2015-09-14,0,31
518,10,2016-03-01,0,13
519,7,2015-01-05,0,27
519,8,2015-03-02,0.0238095238095238,42
519,9,2015-09-13,0,31
519,10,2016-02-24,0,22
520,7,2014-12-19,0,12
520,8,2015-02-13,0,3
520,9,2015-09-17,0,14
520,10,2016-02-22,0,17
521,7,2014-12-28,0,9
521,8,2015-02-11,0,3
521,9,2015-09-14,0,41
521,10,2016-02-23,0,25
522,7,2014-12-26,0.0303030303030303,35
522,8,2015-02-15,0,61
522,9,2015-09-14,0,27
522,10,2016-02-24,0,17
523,7,2014-12-26,0,5
523,8,2015-02-15,0,13
523,9,2015-09-15,0,6
524,7,2014-12-26,0,4
524,8,2015-02-13,0,5
524,9,2015-09-16,0,9
525,7,2014-12-22,0,53
525,8,2015-02-06,0,16
525,9,2015-09-16,0,35
526,7,2014-12-23,0,34
526,8,2015-02-06,0,21
526,9,2015-09-18,0,36
527,7,2014-12-12,0,56
527,8,2015-02-06,0.0857142857142857,38
527,9,2015-09-10,0,42
527,10,2016-02-15,0,42
528,7,2014-12-16,0,7
528,8,2015-02-05,0,17
528,9,2015-09-10,0,12
529,7,2014-11-26,0,12
529,8,2015-02-06,0,10
529,9,2015-09-09,0,10
529,10,2016-02-16,0.125,9
530,6,2013-10-27,0,3
530,9,2015-09-13,0,16
531,8,2015-02-21,0.125,8
532,1,2012-06-29,0.230769230769231,13
532,2,2012-08-16,0.0476190476190476,21
532,3,2012-11-09,0.0714285714285714,15
532,4,2013-06-20,0.0526315789473684,19
532,5,2013-08-13,0,9
532,6,2013-10-23,0,18
532,8,2015-02-18,0.0555555555555556,19
532,9,2015-09-10,0,6
533,1,2012-06-28,0.0967741935483871,32
533,2,2012-08-16,0,23
533,4,2013-06-20,0,9
533,5,2013-08-13,0,5
533,6,2013-10-23,0.0294117647058824,35
533,8,2015-02-18,0,6
533,9,2015-09-10,0,25
534,1,2012-06-27,0.0645161290322581,33
534,2,2012-08-19,0.0641025641025641,78
534,3,2012-11-09,0.0140845070422535,71
534,4,2013-06-19,0.121951219512195,43
534,5,2013-08-13,0.0163934426229508,61
534,8,2015-02-19,0,25
534,9,2015-09-10,0,33
535,1,2012-06-27,0,9
535,2,2012-08-19,0.0384615384615385,26
535,3,2012-11-09,0.0263157894736842,39
535,4,2013-06-20,0.25,8
535,5,2013-08-13,0,19
535,6,2013-10-26,0,5
535,9,2015-09-09,0.0714285714285714,14
536,4,2013-06-20,0,1
536,5,2013-08-13,0,1
537,2,2012-09-04,0,21
537,3,2012-10-24,0,39
537,4,2013-06-06,0,23
537,6,2013-10-16,0,32
537,7,2014-12-22,0,12
537,9,2015-09-19,0,6
537,10,2016-02-16,0,4
538,2,2012-09-04,0,39
538,3,2012-10-24,0,22
538,4,2013-06-06,0.0303030303030303,33
538,5,2013-08-24,0,17
538,6,2013-10-15,0.4,16
538,7,2014-12-21,0,24
538,8,2015-03-03,0,25
538,9,2015-09-18,0,15
538,10,2016-02-16,0,29
539,1,2012-07-03,0,7
539,2,2012-09-04,0,17
539,3,2012-10-24,0,23
539,4,2013-06-06,0,13
539,6,2013-10-15,0,19
539,7,2014-12-21,0,19
539,9,2015-09-17,0,11
540,1,2012-07-03,0.0326086956521739,104
540,2,2012-09-05,0,47
540,3,2012-10-26,0.0101010101010101,99
540,4,2013-06-06,0,24
540,5,2013-08-24,0.0297029702970297,109
540,6,2013-10-17,0.0588235294117647,129
540,7,2014-12-20,0.0175438596491228,59
540,8,2015-03-03,0,47
540,9,2015-09-17,0,28
540,10,2016-02-18,0,45
541,1,2012-07-06,0,42
541,2,2012-09-07,0,30
541,3,2012-10-24,0,35
541,4,2013-06-07,0.0136986301369863,147
541,5,2013-08-22,0.0256410256410256,39
541,6,2013-10-18,0,22
541,7,2014-12-18,0,18
541,8,2015-03-04,0.0344827586206897,30
541,9,2015-09-19,0,25
541,10,2016-02-18,0,15
542,1,2012-07-02,0,64
542,2,2012-09-03,0,48
542,3,2012-10-23,0,44
542,4,2013-06-04,0.0227272727272727,46
542,5,2013-08-22,0.03125,32
542,6,2013-10-14,0,61
542,7,2014-12-20,0,33
542,8,2015-03-01,0,55
542,9,2015-09-15,0,42
542,10,2016-02-14,0.0181818181818182,55
543,2,2012-09-03,0,4
543,3,2012-10-23,0,3
543,5,2014-08-26,0,11
543,7,2014-12-21,0,4
544,2,2012-09-03,0,19
544,3,2012-10-23,0,14
544,4,2013-06-04,0,24
544,5,2013-08-07,0,27
544,6,2013-10-08,0,11
544,7,2014-12-23,0,9
544,9,2015-09-16,0,10
544,10,2016-02-16,0,8
545,7,2014-12-28,0,22
546,10,2016-02-15,0,16
547,10,2016-02-15,0,2
548,9,2015-09-20,0,1
549,7,2014-12-29,0,3
549,9,2015-09-21,0,66
549,10,2016-02-17,0,39
550,7,2014-12-29,0,5
550,9,2015-09-22,0,18
550,10,2016-02-17,0,6
551,7,2014-12-29,0,6
551,9,2015-09-22,0,28
552,7,2014-12-29,0,10
552,9,2015-09-21,0,7
553,10,2016-02-10,0,3
554,10,2016-02-09,0,12
555,10,2016-02-09,0,6
556,10,2016-02-09,0,4
557,7,2014-12-18,0.0526315789473684,20
557,8,2015-02-24,0,40
557,9,2015-09-18,0,22
557,10,2016-02-17,0,37
558,7,2014-12-19,0,4
558,8,2015-02-24,0,5
558,10,2016-02-17,0,12
559,7,2014-12-19,0.0769230769230769,13
559,8,2015-02-24,0,15
559,10,2016-02-18,0,12
560,8,2015-02-24,0,6
560,9,2015-10-06,0,5
560,10,2016-03-01,0,4
561,7,2014-12-16,0,18
561,8,2015-02-22,0,6
561,9,2015-10-06,0,14
561,10,2016-03-02,0.0434782608695652,24
562,7,2014-12-15,0,22
562,8,2015-02-22,0,36
562,9,2015-09-29,0,38
562,10,2016-02-26,0,37
563,7,2014-12-15,0,3
563,8,2015-02-25,0,19
563,9,2015-10-02,0,10
563,10,2016-02-26,0.0625,16
564,7,2014-12-15,0,33
564,8,2015-02-22,0,32
564,9,2015-09-28,0,6
564,10,2016-03-01,0,35
565,7,2014-12-21,0,65
565,8,2015-03-02,0,118
565,9,2015-09-18,0,54
565,10,2016-02-14,0,59
566,7,2014-12-21,0,114
566,8,2015-02-13,0,45
566,9,2015-09-15,0,52
566,10,2016-02-22,0,41
567,8,2015-02-15,0,11
567,9,2015-09-15,0,6
567,10,2016-02-23,0,14
568,8,2015-02-11,0,1
568,9,2015-09-15,0,15
568,10,2016-02-23,0,8
569,8,2015-02-25,0,5
569,9,2015-09-16,0,25
569,10,2016-02-24,0,14
570,7,2014-11-27,0,13
570,8,2015-02-08,0,17
570,9,2015-09-12,0,23
570,10,2016-02-16,0,20
571,7,2014-12-29,0,24
571,8,2015-02-08,0,4
571,9,2015-09-18,0,24
571,10,2016-02-17,0,15
572,7,2014-12-29,0,26
572,8,2015-02-08,0,37
572,9,2015-09-18,0,56
572,10,2016-02-16,0,53
573,7,2014-11-26,0,8
573,8,2015-02-08,0,16
573,9,2015-09-10,0,16
573,10,2016-02-17,0,17
574,1,2012-06-27,0.0666666666666667,15
574,2,2012-08-17,0.0740740740740741,27
574,3,2012-11-12,0,18
574,5,2013-08-15,0,15
574,6,2013-10-27,0,23
574,8,2015-02-19,0.0666666666666667,15
574,9,2015-09-13,0,7
575,1,2012-06-27,0,12
575,2,2012-08-20,0.166666666666667,13
575,3,2012-11-10,0.0769230769230769,13
575,4,2013-06-18,0,14
575,7,2014-12-29,0,18
575,10,2016-02-09,0,1
576,1,2012-06-27,0.166666666666667,6
576,2,2012-08-20,0,8
576,3,2012-11-10,0,9
576,4,2013-06-21,0,5
576,7,2014-12-29,0,6
577,2,2012-08-16,0.25,8
577,3,2012-11-09,0,6
577,4,2013-06-20,0,9
577,5,2013-08-13,0,4
577,6,2013-10-23,0,3
578,1,2012-06-27,0.125,20
578,2,2012-08-19,0.08,50
578,3,2012-11-09,0.02,50
578,4,2013-06-20,0.104166666666667,48
578,5,2013-08-13,0,37
578,7,2014-12-29,0,9
578,8,2015-02-18,0,25
578,9,2015-09-09,0,28
579,9,2015-09-18,0,7
580,2,2012-09-04,0.025,40
580,3,2012-10-26,0,52
580,4,2013-05-06,0.0196078431372549,51
580,5,2013-08-24,0.0185185185185185,55
580,6,2013-10-16,0,46
580,8,2015-03-03,0,27
580,9,2015-09-18,0,12
580,10,2016-02-16,0,21
581,1,2012-07-03,0,3
581,2,2012-09-04,0,9
581,4,2013-05-06,0,5
581,9,2015-09-18,0,3
582,1,2012-07-03,0.2,5
582,2,2012-09-04,0,8
582,3,2012-10-24,0,8
582,4,2013-06-07,0.0666666666666667,17
582,7,2014-12-21,0,5
582,8,2015-03-03,0,5
583,1,2012-07-03,0.125,11
583,2,2012-09-03,0.181818181818182,13
583,3,2012-10-23,0,8
583,4,2013-06-05,0,27
583,5,2013-08-24,0,2
583,6,2013-09-18,0,8
583,7,2014-12-21,0,9
583,8,2015-03-03,0,10
583,9,2015-09-16,0,7
584,1,2012-07-02,0.08,50
584,2,2012-09-03,0.0131578947368421,76
584,3,2012-10-23,0.0327868852459016,62
584,4,2013-06-04,0,66
584,5,2013-08-22,0,62
584,6,2013-10-14,0,65
584,7,2014-12-19,0,38
584,8,2015-03-04,0,41
584,9,2015-09-16,0.0232558139534884,51
584,10,1966-06-14,0,8
585,1,2012-07-02,0.0909090909090909,11
585,2,2012-09-03,0,24
585,3,2012-10-26,0,10
585,4,2013-06-04,0,13
585,5,2013-08-22,0,21
585,6,2013-10-14,0,11
585,7,2014-12-20,0,11
585,8,2015-03-01,0,12
586,1,2012-07-03,0,17
586,2,2012-09-03,0,2
586,3,2012-10-26,0,4
586,4,2013-06-07,0,7
586,5,2013-08-07,0,9
586,6,2013-10-08,0,10
586,7,2014-12-20,0,26
586,8,2015-03-01,0,18
586,9,2015-09-18,0,15
586,10,2016-02-15,0,9
587,2,2012-09-07,0,12
587,3,2012-10-26,0,24
587,4,2013-06-07,0,23
587,5,2013-08-07,0,4
587,6,2013-10-08,0.0714285714285714,14
587,7,2014-12-23,0,17
587,9,2015-09-19,0,4
587,10,2016-02-15,0,17
588,2,2012-09-06,0,10
588,3,2012-10-26,0,12
588,4,2013-06-07,0,7
588,5,2013-08-07,0,3
588,6,2013-10-08,0,11
588,10,2016-02-17,0,4
589,2,2012-08-22,0,9
589,3,2012-10-26,0,7
589,5,2013-08-07,0,10
589,6,2013-09-08,0,6
590,8,2015-02-13,0,6
590,10,2016-02-08,0,6
591,9,2015-09-22,0,4
591,10,2016-02-09,0,8
592,10,2016-02-10,0,4
593,10,2016-02-10,0,30
594,10,2016-02-09,0,7
595,10,2016-02-09,0,7
596,10,2016-02-09,0,9
597,7,2014-12-17,0,6
597,8,2015-02-24,0,6
597,9,2015-09-17,0,5
597,10,2016-02-18,0,6
598,7,2014-12-18,0.0192307692307692,53
598,8,2015-02-24,0.0384615384615385,31
598,9,2015-09-17,0,25
598,10,2016-02-17,0,26
599,7,2015-01-07,0,16
599,8,2015-02-24,0,9
599,10,2016-02-17,0,10
600,7,2014-12-16,0,12
600,8,2015-03-03,0.666666666666667,20
600,9,2015-09-28,0,19
600,10,2016-02-28,0.0588235294117647,17
601,7,2014-12-15,0,10
601,8,2015-02-22,0,12
601,10,2016-02-28,0,5
602,7,2014-12-15,0,11
602,8,2015-02-25,0,30
602,9,2015-09-18,0,17
602,10,2016-02-19,0,20
603,7,2014-12-15,0,46
603,8,2015-02-22,0,5
603,9,2015-09-18,0,40
603,10,2016-02-15,0,47
604,7,2014-12-21,0,9
604,8,2015-02-13,0,19
604,9,2015-09-25,0,29
604,10,2016-02-18,0,18
605,7,2014-12-21,0,35
605,8,2015-02-13,0,24
605,9,2015-09-15,0.142857142857143,32
605,10,2016-02-24,0,28
606,7,2014-12-23,0,12
606,8,2015-02-13,0,11
606,9,2015-09-15,0,27
606,10,2016-02-24,0,19
607,7,2014-12-23,0.0181818181818182,55
607,8,2015-02-13,0,69
607,9,2015-09-16,0,58
607,10,2016-02-24,0,32
608,7,2014-12-28,0,10
608,8,2015-02-19,0,38
608,9,2015-09-23,0,14
608,10,2016-02-23,0,17
609,7,2014-12-28,0,43
609,8,2015-02-25,0,13
609,9,2015-09-16,0,29
609,10,2016-02-21,0,39
610,9,2015-09-30,0,13
611,7,2014-12-29,0,23
611,8,2015-02-08,0,26
611,9,2015-09-17,0,55
611,10,2016-02-16,0,31
612,7,2014-12-31,0,4
612,9,2015-09-18,0,16
612,10,2016-02-17,0,11
613,7,2014-12-30,0,34
613,8,2015-02-08,0,25
613,9,2015-09-17,0,32
613,10,2016-02-18,0,20
614,7,2014-12-30,0,13
614,8,2015-02-08,0,8
614,9,2015-09-17,0,11
614,10,2016-02-18,0,7
615,1,2012-06-26,0.111111111111111,9
615,2,2012-08-17,0.25,12
615,3,2012-11-12,0,14
615,4,2013-06-21,0,8
615,6,2013-10-27,0.075,40
615,8,2015-02-19,0,5
615,9,2015-09-12,0,3
615,10,2016-02-08,0,3
616,1,2012-06-27,0.333333333333333,6
616,3,2012-11-10,0,2
616,4,2013-06-18,0,9
616,5,2013-08-14,0,15
616,6,2013-10-23,0,16
616,7,2014-12-29,0,2
616,8,2015-02-19,0,10
616,9,2015-09-10,0,18
616,10,2016-02-09,0,14
617,1,2012-06-28,0.1875,32
617,2,2012-08-20,0.0740740740740741,28
617,3,2012-11-10,0.153846153846154,26
617,4,2013-06-21,0.0833333333333333,24
617,5,2013-08-15,0,25
617,6,2013-10-23,0.0666666666666667,16
617,7,2014-12-29,0.0625,16
617,9,2015-09-09,0.111111111111111,10
617,10,2016-02-08,0,6
618,1,2012-06-28,0,1
618,4,2013-06-20,0,3
619,2,2012-09-04,0,40
619,3,2012-10-24,0,41
619,4,2013-06-12,0,21
619,5,2013-08-24,0,32
619,6,2013-10-16,0,20
619,7,2014-12-22,0,8
619,8,2015-03-03,0,9
619,9,2015-09-19,0,3
619,10,2016-02-16,0,6
620,1,2012-07-03,0,16
620,2,2012-09-04,0,10
620,3,2012-10-24,0,34
620,4,2013-06-07,0,25
620,5,2013-08-24,0,34
620,6,2013-10-15,0,17
620,7,2014-12-21,0,16
620,8,2015-03-03,0.0227272727272727,46
620,9,2015-09-18,0,35
620,10,2016-02-15,0,13
621,2,2012-09-03,0.0606060606060606,33
621,3,2012-10-23,0.0434782608695652,27
621,4,2013-06-05,0.0714285714285714,47
621,6,2013-09-14,0,17
621,7,2014-12-20,0.03125,32
621,8,2015-03-02,0,9
621,9,2015-09-16,0.2,5
621,10,2008-10-28,0,16
622,1,2012-07-03,0,4
622,2,2012-09-03,0,15
622,3,2012-10-25,0,16
622,4,2013-06-08,0,5
622,5,2013-08-22,0,3
622,6,2013-10-14,0,5
622,7,2014-12-20,0,4
622,10,1916-10-24,0,5
623,1,2012-07-02,0,6
623,3,2012-10-23,0,5
623,5,2013-08-22,0,5
624,1,2012-07-04,0,30
624,2,2012-09-06,0,31
624,3,2012-10-26,0,26
624,4,2013-06-07,0,24
624,5,2013-08-07,0,25
624,6,2013-10-08,0,37
624,7,2014-12-22,0,5
624,8,2015-02-26,0,12
624,9,2015-09-19,0.315789473684211,19
624,10,2016-02-17,0,27
625,2,2012-08-22,0,16
625,3,2012-10-26,0,16
625,4,2013-06-07,0,11
625,5,2013-08-07,0,23
625,6,2013-10-08,0,17
625,7,2014-12-22,0,13
625,8,2015-02-26,0,4
625,9,2015-09-19,0.125,8
626,8,2015-02-13,0,17
626,9,2015-09-27,0,26
626,10,2016-02-08,0,24
627,8,2015-02-13,0,23
627,9,2015-09-27,0,5
627,10,2016-02-08,0,5
628,7,2014-12-12,0,22
628,8,2015-02-13,0,6
628,10,2016-02-08,0,8
629,7,2014-12-09,0,4
629,9,2015-10-01,0,14
629,10,2016-02-16,0.0666666666666667,15
630,7,2014-12-16,0,6
630,8,2015-02-13,0.0526315789473684,19
630,9,2015-10-02,0,11
630,10,2016-02-16,0,26
631,7,2014-12-16,0,54
631,8,2015-02-13,0,9
631,9,2015-10-01,0,2
631,10,2016-02-16,0,6
632,10,2016-02-09,0,11
633,7,2014-12-17,0,4
633,9,2015-09-18,0,26
633,10,2016-02-09,0,18
634,7,2014-12-17,0,24
634,8,2015-02-24,0,32
634,9,2015-09-17,0.0454545454545455,22
634,10,2016-02-17,0,23
635,7,2014-12-16,0,24
635,8,2015-02-24,0,14
635,9,2015-09-17,0,38
635,10,2016-02-17,0,33
636,7,2014-12-16,0,27
636,8,2015-02-24,0,12
636,9,2015-09-17,0,21
636,10,2016-02-18,0,25
637,7,2014-12-18,0.142857142857143,7
637,8,2015-02-22,0.0434782608695652,26
637,9,2015-09-28,0,28
637,10,2016-02-18,0,21
638,7,2014-12-18,0,12
638,8,2015-02-22,0,4
638,9,2015-09-28,0,26
638,10,2016-02-28,0,7
639,7,2014-12-17,0,74
639,8,2014-01-01,0.05,31
639,9,2015-10-03,0,36
639,10,2016-02-19,0,18
640,7,2014-12-11,0,26
640,8,2015-02-22,0,29
640,9,2015-09-19,0,42
640,10,2016-03-02,0,27
641,7,2014-12-11,0,22
641,8,2015-02-22,0.024390243902439,47
641,9,2015-09-18,0,18
641,10,2016-02-20,0,27
642,7,2014-12-19,0,20
642,8,2015-02-20,0,27
642,9,2015-10-04,0,29
642,10,2016-02-18,0,17
643,7,2014-12-22,0,27
