"grid_cell","round","prev","N"
3969,9,0.111111111111111,9
3970,8,0,4
3970,9,0,14
3970,10,0,10
3971,7,0.114285714285714,35
3971,8,0.0810810810810811,38
3971,9,0,90
3971,10,0.0135135135135135,78
3972,7,0,6
3972,8,0,3
3972,9,0,13
3972,10,0,7
3973,9,0,27
3974,9,0,28
3975,9,0.0384615384615385,26
3976,7,0.0769230769230769,39
3976,8,0.0131578947368421,77
3977,7,0.266666666666667,15
3977,8,0,13
3978,8,0,11
3978,9,0,18
3979,7,0.0188679245283019,53
3979,10,0,42
3980,7,0,41
3980,9,0,44
3980,10,0,45
3981,8,0,6
3981,9,0,11
3982,7,0,2
3982,9,0,7
3983,7,0.0526315789473684,19
3983,9,0,17
3983,10,0,12
3984,7,0.0227272727272727,44
3984,8,0,3
3984,9,0,72
3984,10,0,42
3985,7,0,19
3985,9,0,15
3986,7,0,48
3986,8,0.166666666666667,6
3986,9,0,9
3986,10,0,24
3987,7,0,68
3987,8,0,4
3987,9,0,56
3987,10,0,12
3988,7,0,106
3988,8,0,10
3988,9,0,82
3988,10,0,48
3989,7,0,75
3989,10,0,5
3990,7,0,146
3990,8,0,41
3990,10,0.0344827586206897,87
3991,7,0,3
3991,9,0,14
3992,7,0,8
3992,8,0,10
3992,9,0,18
3993,7,0,10
3993,8,0,9
3993,9,0,29
3993,10,0,26
3994,7,0,41
3994,8,0.0114942528735632,87
3994,9,0,40
3994,10,0,47
3995,8,0,47
3995,9,0,42
3995,10,0,19
3996,8,0,24
3996,9,0,24
3996,10,0,26
3997,8,0,2
3997,9,0,17
3998,9,0,2
3999,9,0.0909090909090909,18
4000,9,0.235294117647059,39
4001,7,0.3125,16
4001,9,0.194444444444444,87
4002,7,0.222222222222222,9
4002,9,0.375,9
4002,10,0,9
4003,1,0.625,25
4003,2,0.416666666666667,37
4003,3,0.230769230769231,26
4003,4,0.441176470588235,35
4003,5,0.483870967741935,31
4003,6,0.394366197183099,71
4003,7,0.292682926829268,41
4003,8,0.44,25
4003,9,0.1,10
4004,1,0.666666666666667,9
4004,2,0.285714285714286,14
4004,3,0.166666666666667,18
4004,4,0.533333333333333,15
4004,5,0.2,10
4004,6,0.285714285714286,7
4004,7,0,4
4004,8,0.555555555555556,9
4004,9,NA,4
4005,1,0.626373626373626,185
4005,2,0.32972972972973,185
4005,3,0.234939759036145,167
4005,4,0.502762430939227,181
4005,5,0.319672131147541,122
4005,6,0.0670391061452514,184
4005,7,0.338888888888889,182
4005,8,0.162162162162162,222
4005,9,0.0886075949367089,187
4005,10,0.0304568527918782,200
4006,1,0.526797385620915,786
4006,2,0.235213204951857,749
4006,3,0.155395683453237,709
4006,4,0.322670375521558,732
4006,5,0.151111111111111,676
4006,6,0.0748752079866889,616
4006,7,0.17298937784522,687
4006,8,0.0674846625766871,818
4006,9,0.0443548387096774,567
4006,10,0.0191637630662021,575
4007,1,0.570588235294118,350
4007,2,0.305475504322767,350
4007,3,0.169590643274854,348
4007,4,0.287925696594427,335
4007,5,0.090032154340836,317
4007,6,0.0833333333333333,229
4007,7,0.106870229007634,285
4007,8,0.0393013100436681,230
4007,9,0.109375,66
4007,10,0.0106761565836299,283
4008,1,0.373913043478261,236
4008,2,0.147783251231527,207
4008,3,0.0989010989010989,184
4008,4,0.24,207
4008,5,0.0930232558139535,173
4008,6,0.0689655172413793,117
4008,7,0.19047619047619,135
4008,8,0.0661764705882353,137
4008,9,0.0818181818181818,131
4008,10,0.0242424242424242,165
4009,2,0.222222222222222,9
4009,4,0.5,21
4009,7,0.733333333333333,15
4009,9,0.166666666666667,7
4009,10,0,4
4010,1,0.684210526315789,39
4010,2,0.324324324324324,37
4010,3,0.27027027027027,37
4010,4,0.184210526315789,38
4010,5,0.222222222222222,9
4010,6,0.121212121212121,34
4010,7,0.12,26
4010,8,0.125,8
4010,9,0.636363636363636,23
4010,10,0,4
4011,1,0.513513513513513,38
4011,2,0.189189189189189,38
4011,4,0.16,25
4011,5,0.314285714285714,35
4011,7,1,5
4011,8,0.210526315789474,19
4011,9,1,16
4011,10,0.0769230769230769,13
4012,1,0.125,10
4012,8,0.25,8
4013,1,0,8
4013,8,0,13
4014,1,0.109375,77
4014,2,0.101694915254237,68
4014,7,0,8
4014,8,0.133333333333333,16
4014,9,0.0454545454545455,22
4015,1,0.290322580645161,39
4015,2,0.231707317073171,93
4015,3,0.0714285714285714,17
4015,6,0.0520833333333333,120
4015,8,0.0384615384615385,26
4016,1,0.3,13
4016,3,0,8
4016,8,0,13
4017,1,0.479452054794521,80
4017,2,0.25,31
4017,3,0,10
4017,6,0.0909090909090909,23
4017,7,0.3125,32
4017,8,0.0476190476190476,21
4017,10,0,5
4018,1,0.222222222222222,18
4018,2,0,10
4018,7,0.166666666666667,6
4018,8,0,11
4018,9,0.230769230769231,13
4019,1,0.333333333333333,6
4019,3,0,5
4020,7,0,10
4020,9,0,8
4021,8,0.181818181818182,11
4022,7,0,48
4022,8,0,7
4022,9,0,52
4022,10,0,26
4023,7,0.0227272727272727,44
4023,9,0,45
4023,10,0,47
4024,7,0.117647058823529,17
4024,10,0,22
4025,7,0,7
4025,9,0,6
4025,10,0,8
4026,7,0,40
4026,8,0,24
4026,9,0,76
4026,10,0,77
4027,9,0,39
4027,10,0,33
4028,7,0,25
4028,8,0,6
4028,9,0,29
4029,7,0,102
4029,8,0.0487804878048781,42
4029,9,0,62
4029,10,0,56
4030,7,0.0666666666666667,30
4030,8,0,12
4030,9,0,44
4030,10,0,34
4031,7,0.0847457627118644,59
4031,9,0,13
4032,7,0,140
4032,9,0.00980392156862745,103
4032,10,0,47
4033,7,0,16
4033,10,0,13
4034,7,0,83
4034,8,0,48
4034,10,0,92
4035,7,0,6
4035,9,0,10
4036,7,0,36
4036,8,0,2
4036,9,0,71
4036,10,0,20
4037,7,0,20
4037,9,0,13
4037,10,0,15
4038,8,0,11
4038,9,0,23
4038,10,0,15
4039,8,0,3
4039,9,0,13
4040,8,0,33
4040,9,0,14
4041,9,0.25,15
4042,9,0.111111111111111,19
4043,1,0.637931034482759,175
4043,2,0.305194805194805,155
4043,3,0.303482587064677,202
4043,4,0.454545454545455,188
4043,5,0.244318181818182,178
4043,6,0.318627450980392,206
4043,7,0.36036036036036,118
4043,8,0.18796992481203,133
4043,9,0.15,55
4044,1,0.708333333333333,24
4044,2,0.608695652173913,25
4044,3,0.111111111111111,18
4044,4,0.5,24
4044,5,0.390243902439024,41
4044,6,0.18,50
4044,7,0.291666666666667,24
4044,8,0.235294117647059,17
4045,1,0.533333333333333,15
4045,2,0.230769230769231,26
4045,3,0.192307692307692,28
4045,4,0.235294117647059,17
4045,5,0.173913043478261,48
4045,6,0.027027027027027,39
4045,7,0.457142857142857,36
4045,8,0.0434782608695652,23
4045,9,0,3
4045,10,0,36
4046,1,0.448717948717949,79
4046,2,0.15,82
4046,3,0.118811881188119,104
4046,4,0.295774647887324,71
4046,5,0.108333333333333,120
4046,6,0.116279069767442,94
4046,7,0.0882352941176471,35
4046,8,0.0363636363636364,55
4046,9,0.075,40
4046,10,0,79
4047,3,0.0909090909090909,11
4047,4,0.6875,16
4047,5,0.153846153846154,13
4047,6,0.333333333333333,12
4047,7,0.25,12
4047,8,0,14
4048,1,0.509433962264151,53
4048,2,0.2375,80
4048,3,0.0425531914893617,47
4048,4,0.218181818181818,58
4048,5,0.126984126984127,63
4048,6,0.0540540540540541,74
4048,7,0.208333333333333,48
4048,8,0.181818181818182,11
4048,9,0.159420289855072,72
4048,10,0,44
4049,1,0.272727272727273,36
4049,2,0.0384615384615385,37
4049,8,0.0487804878048781,41
4050,1,0.1,13
4050,2,0.125,19
4050,7,0,20
4050,8,0,17
4050,9,0.166666666666667,18
4051,1,0.339622641509434,55
4051,2,0.0588235294117647,36
4051,8,0,12
4051,9,0,9
4051,10,0,8
4052,1,0.416666666666667,58
4052,2,0.166666666666667,40
4052,3,0.214285714285714,16
4052,6,0.0769230769230769,17
4052,7,0.1,10
4052,8,0.0909090909090909,44
4052,9,0.346938775510204,49
4053,8,0,8
4054,1,0,9
4054,2,0.153846153846154,13
4054,3,0,11
4054,4,0,9
4054,9,0,12
4055,1,0.333333333333333,7
4055,3,0,7
4055,4,0,7
4055,5,0,8
4055,7,0.166666666666667,6
4055,8,0,12
4055,9,0.454545454545455,11
4056,1,0.333333333333333,21
4056,3,0.2,11
4056,4,0.1,11
4056,5,0,6
4056,6,0,10
4056,7,0,4
4056,8,0.117647058823529,17
4057,1,0.333333333333333,17
4057,2,0,6
4057,3,0.153846153846154,16
4057,4,0,4
4057,5,0,8
4057,8,0,10
4057,9,0,14
4058,9,0.181818181818182,11
4059,8,0.2,5
4060,7,0.0238095238095238,42
4060,8,0.0535714285714286,57
4061,7,0.04,25
4062,8,0.111111111111111,9
4062,9,0,6
4063,7,0.0285714285714286,35
4063,8,0.25,8
4063,9,0,33
4063,10,0,26
4064,8,0,13
4064,9,0,7
4064,10,0,23
4065,7,0,12
4065,8,0,19
4065,9,0,17
4065,10,0,26
4066,9,0,19
4066,10,0,19
4067,7,0.0434782608695652,23
4067,9,0,15
4068,7,0,19
4068,9,0,20
4068,10,0,20
4069,7,0,28
4069,9,0,43
4069,10,0,15
4070,7,0,65
4070,9,0,57
4071,7,0,12
4071,8,0,1
4071,9,0,10
4071,10,0,17
4072,7,0,63
4072,9,0,12
4072,10,0.0151515151515152,68
4073,7,0,14
4073,8,0,2
4073,9,0.0212765957446809,60
4073,10,0.0384615384615385,32
4074,7,0,14
4074,8,0,23
4074,9,0,61
4075,7,0,2
4075,9,0.0769230769230769,20
4076,8,0,8
4076,9,0,34
4076,10,0,40
4077,9,0,18
4078,9,0,4
4079,1,0.528455284552846,124
4079,2,0.120805369127517,150
4079,3,0.115107913669065,141
4079,4,0.214285714285714,112
4079,5,0.128205128205128,156
4079,6,0.119047619047619,137
4079,7,0.19811320754717,110
4079,8,0.0515463917525773,97
4079,9,0.272727272727273,114
4080,1,0.458333333333333,316
4080,2,0.213483146067416,268
4080,3,0.17921146953405,281
4080,4,0.256809338521401,265
4080,5,0.180327868852459,183
4080,6,0.237762237762238,145
4080,7,0.298039215686275,258
4080,8,0.094017094017094,236
4080,9,0.102564102564103,200
4080,10,0.0382775119617225,211
4081,1,0.296208530805687,431
4081,2,0.142487046632124,390
4081,3,0.139874739039666,484
4081,4,0.28343023255814,691
4081,5,0.111702127659574,377
4081,6,0.111475409836066,309
4081,7,0.162995594713656,229
4081,8,0.136363636363636,308
4081,9,0.0760869565217391,215
4081,10,0.0177304964539007,306
4082,1,0.487179487179487,351
4082,2,0.298305084745763,298
4082,3,0.168168168168168,333
4082,4,0.285714285714286,433
4082,5,0.208904109589041,292
4082,6,0.173913043478261,282
4082,7,0.313531353135314,305
4082,8,0.150234741784038,216
4082,9,0.129310344827586,250
4082,10,0.0357142857142857,141
4083,1,0.540481400437637,459
4083,2,0.3276955602537,485
4083,3,0.183018867924528,539
4083,4,0.274353876739563,521
4083,5,0.167019027484144,473
4083,6,0.109289617486339,565
4083,7,0.318840579710145,427
4083,8,0.0721868365180467,472
4083,9,0.215116279069767,401
4083,10,0.0277777777777778,322
4084,4,0.3,20
4085,2,0.590909090909091,22
4085,4,0.590909090909091,22
4085,5,0.310344827586207,29
4085,7,0.526315789473684,19
4085,8,0,14
4085,10,0.260869565217391,23
4086,1,0.2,6
4086,6,0.25,5
4087,8,0,6
4088,1,0.131578947368421,48
4088,6,0.0238095238095238,49
4088,7,0.166666666666667,13
4088,8,0,11
4089,1,0.23728813559322,70
4089,2,0.0909090909090909,12
4089,3,0.0526315789473684,43
4089,6,0.02,67
4089,7,0.0454545454545455,46
4089,8,0.0615384615384615,66
4090,7,0,6
4091,1,0,11
4091,2,0,13
4091,3,0,14
4091,5,0,14
4091,6,0,11
4091,7,0,15
4091,8,0,18
4091,9,0,27
4092,1,0.375,18
4092,2,0,5
4092,3,0,19
4092,4,0,6
4092,5,0,13
4092,6,0,11
4092,7,0,10
4092,8,0,8
4092,9,0,9
4093,1,0.642857142857143,16
4093,2,0,10
4093,3,0.0909090909090909,12
4093,4,0.176470588235294,17
4093,6,0,11
4093,8,0,16
4093,9,0.19047619047619,22
4094,1,0.541666666666667,25
4094,2,0.0454545454545455,23
4094,3,0.12,27
4094,4,0,18
4094,5,0.0909090909090909,31
4094,6,0,26
4094,8,0,22
4094,9,0,26
4095,8,0.142857142857143,7
4096,7,0,11
4097,7,0,39
4097,8,0,24
4097,9,0,56
4097,10,0,52
4098,7,0.0416666666666667,48
4098,9,0,22
4099,9,0,5
4100,9,0,27
4101,7,0.0579710144927536,69
4101,9,0,43
4102,7,0,6
4102,9,0,29
4102,10,0,10
4103,7,0,9
4103,8,0,6
4103,9,0.0128205128205128,113
4103,10,0,25
4104,7,0,1
4104,8,0,21
4104,9,0,185
4104,10,0,34
4105,7,0,1
4105,8,0,8
4105,9,0,14
4106,7,0,8
4106,8,0,2
4106,9,0,14
4107,7,0,12
4107,8,0,7
4107,9,0.0125,80
4108,7,0,2
4108,9,0,41
4109,9,0,4
4110,9,0.1,20
4110,10,0,4
4111,10,0,14
4112,1,0.517857142857143,225
4112,2,0.298507462686567,205
4112,3,0.252577319587629,194
4112,4,0.389189189189189,186
4112,5,0.402912621359223,206
4112,6,0.364341085271318,131
4112,7,0.447368421052632,190
4112,8,0.148936170212766,142
4112,9,0.10077519379845,151
4112,10,0.0520231213872832,174
4113,1,0.564814814814815,330
4113,2,0.365546218487395,239
4113,3,0.273469387755102,248
4113,4,0.425675675675676,319
4113,5,0.28099173553719,243
4113,6,0.314685314685315,294
4113,7,0.416949152542373,296
4113,8,0.124137931034483,292
4113,9,0.105263157894737,28
4113,10,0.0394736842105263,79
4114,1,0.444444444444444,28
4114,2,0.24,25
4114,3,0.21875,33
4114,4,0.3,30
4114,5,0.457142857142857,35
4114,6,0.357142857142857,14
4114,7,0.181818181818182,12
4114,8,0,3
4114,9,0.5,2
4115,1,0.625,33
4115,2,0.258064516129032,32
4115,3,0.206896551724138,33
4115,5,0.289473684210526,38
4115,6,0.0909090909090909,11
4115,7,0.179487179487179,39
4115,8,0,18
4115,10,0.0769230769230769,26
4116,1,0.875,8
4116,2,0.5,6
4117,6,0.0625,19
4118,1,0.2,15
4118,6,0.111111111111111,10
4118,7,0,7
4119,1,0.229885057471264,106
4119,2,0.0709219858156028,156
4119,3,0.0584795321637427,185
4119,6,0.0597014925373134,320
4119,7,0.100591715976331,174
4119,8,0.0810810810810811,37
4119,9,0.0714285714285714,14
4120,1,0.166666666666667,14
4121,1,0.625,19
4121,2,0.0769230769230769,16
4121,3,0,14
4121,6,0,5
4122,1,0.625,19
4122,2,0.111111111111111,12
4122,3,0,14
4122,6,0,14
4122,7,0,15
4122,8,0,4
4122,9,0.25,4
4123,1,0.107142857142857,31
4123,2,0.0714285714285714,16
4123,3,0.0740740740740741,31
4123,4,0,20
4123,5,0,19
4123,6,0.0454545454545455,25
4123,7,0,33
4123,8,0,20
4123,9,0,33
4124,1,0.333333333333333,4
4124,2,0,3
4124,6,0,2
4124,7,0,10
4124,8,0,7
4124,9,0,4
4125,3,0,15
4126,1,0.423076923076923,26
4126,2,0.0833333333333333,24
4126,3,0,18
4126,4,0,21
4126,5,0.0588235294117647,20
4126,6,0,20
4126,7,0.266666666666667,16
4126,8,0,18
4126,9,0,11
4127,1,0.857142857142857,7
4127,2,0.214285714285714,14
4127,3,0.285714285714286,11
4127,4,0.0588235294117647,22
4127,5,0,4
4127,6,0,4
4127,7,0,11
4127,8,0,7
4127,9,0,13
4128,1,0.571428571428571,7
4128,2,0.0909090909090909,13
4128,3,0.181818181818182,11
4128,4,0.157894736842105,20
4128,5,0,6
4128,6,0.133333333333333,16
4128,7,0,13
4128,8,0,20
4128,9,0.352941176470588,18
4129,1,0.727272727272727,35
4129,2,0.0571428571428571,35
4129,3,0.0487804878048781,42
4129,4,0.277777777777778,22
4129,5,0.111111111111111,33
4129,6,0.111111111111111,11
4129,7,0,5
4129,8,0.0967741935483871,32
4129,9,0.0638297872340425,52
4130,10,0,3
4131,7,0,35
4131,9,0,8
4131,10,0,8
4132,7,0.2,10
4132,8,0.272727272727273,11
4132,9,0,11
4132,10,0,11
4133,7,0,22
4133,8,0.222222222222222,9
4133,9,0,6
4133,10,0,7
4134,8,0,9
4134,9,0,11
4134,10,0,8
4135,7,0.118421052631579,76
4135,9,0,68
4135,10,0,69
4136,7,0.0416666666666667,24
4136,9,0,6
4137,7,0,16
4137,9,0,23
4138,7,0,37
4138,8,0,13
4138,9,0.0303030303030303,35
4139,7,0,29
4139,10,0,28
4140,7,0,11
4141,7,0,13
4141,9,0.0416666666666667,55
4142,7,0,5
4142,9,0,14
4143,7,0,40
4143,9,0,50
4143,10,0,43
4144,7,0,2
4144,8,0,2
4144,9,0,9
4145,9,0,7
4146,9,0,25
4146,10,0,26
4147,10,0.0540540540540541,41
4148,1,0.416666666666667,24
4148,2,0.25,16
4148,3,0.277777777777778,18
4148,4,0.4,20
4148,5,0.4,20
4148,7,0.2,30
4149,1,0.372093023255814,43
4149,2,0.333333333333333,64
4149,3,0.298507462686567,67
4149,4,0.316666666666667,62
4149,5,0.210526315789474,57
4149,6,0.117647058823529,34
4149,7,0.3,88
4149,8,0.03125,97
4149,9,0.175,56
4150,1,0.484848484848485,133
4150,2,0.415584415584416,80
4150,3,0.18,152
4150,4,0.374429223744292,219
4150,5,0.197368421052632,153
4150,6,0.08125,160
4150,7,0.239583333333333,193
4150,8,0.162393162393162,118
4150,9,0.4,10
4151,4,0.825,40
4151,5,0.411111111111111,91
4151,6,0.451612903225806,31
4151,8,0.333333333333333,33
4151,9,0.454545454545455,11
4152,1,0.21875,75
4152,2,0.205128205128205,43
4152,3,0.159420289855072,165
4152,6,0.1,145
4152,7,0.0422535211267606,72
4152,8,0.102040816326531,52
4152,9,0.1,10
4153,1,0.375,9
4153,3,0,5
4153,6,0.0769230769230769,13
4153,7,0.0666666666666667,16
4153,8,0,7
4154,1,0.075,50
4154,2,0,8
4154,3,0.025,92
4154,6,0.0641025641025641,91
4154,7,0,29
4154,8,0.0769230769230769,14
4154,9,0.5,2
4155,1,0.363636363636364,31
4155,2,0,23
4155,3,0,7
4155,6,0.148148148148148,35
4155,7,0.166666666666667,6
4156,3,0,4
4156,8,0,5
4157,1,0,8
4157,2,0,6
4157,3,0.142857142857143,8
4157,4,0,10
4157,5,0.2,12
4157,6,0.1,11
4157,7,0,10
4157,8,0,25
4157,9,0,10
4158,1,0.0476190476190476,25
4158,2,0,23
4158,3,0.0714285714285714,38
4158,4,0.0857142857142857,49
4158,6,0,18
4158,7,0,8
4158,8,0.285714285714286,7
4158,9,0,17
4159,1,0.347826086956522,24
4159,2,0,31
4159,3,0,20
4159,4,0,15
4159,5,0,14
4159,6,0,15
4159,7,0,34
4159,8,0,47
4159,9,0.0540540540540541,37
4160,1,0.714285714285714,7
4160,4,0,7
4160,5,0,7
4160,6,0,7
4160,8,0.111111111111111,9
4160,9,0,9
4161,4,0,13
4161,5,0,16
4161,7,0,4
4161,9,0,8
4162,7,0,8
4162,8,0.333333333333333,55
4162,10,0,84
4163,7,0.246575342465753,74
4163,8,0.142857142857143,56
4163,9,0,74
4163,10,0,72
4164,7,0.142857142857143,14
4164,8,0.0689655172413793,29
4164,9,0,59
4164,10,0,64
4165,8,0,20
4165,9,0.0625,18
4165,10,0,16
4166,7,0.235294117647059,17
4166,8,0,7
4166,9,0,19
4167,9,0,6
4168,7,0.125,17
4168,9,0,11
4168,10,0,6
4169,7,0.0277777777777778,38
4169,9,0.0606060606060606,37
4170,7,0,60
4170,9,0,47
4171,7,0,51
4171,9,0,53
4172,7,0.0224719101123595,91
4172,9,0,68
4172,10,0,60
4173,7,0,42
4173,9,0,8
4173,10,0.0769230769230769,28
4174,7,0,18
4175,7,0,14
4175,8,0,5
4175,9,0,10
4176,7,0,2
4176,8,0,2
4176,9,0,11
4177,9,0,4
4177,10,0,4
4178,9,0.142857142857143,14
4178,10,0,41
4179,10,0,12
4180,10,0,4
4181,1,0,55
4181,2,0,60
4181,3,0,81
4181,4,0.015625,81
4181,5,0,101
4181,6,0,103
4182,1,0.01,161
4182,2,0.0230769230769231,163
4182,3,0,130
4182,4,0.0099009900990099,124
4182,5,0,154
4182,6,0,168
4183,1,0.0285714285714286,103
4183,2,0,81
4183,3,0,80
4183,4,0,79
4183,5,0,94
4183,6,0.0114942528735632,127
4184,8,0.0958904109589041,82
4184,9,0.146666666666667,92
4184,10,0.0186915887850467,141
4185,10,0.0666666666666667,19
4186,1,0.375,48
4186,2,0.0652173913043478,46
4186,3,0.210526315789474,57
4186,4,0.476190476190476,52
4186,5,0.448275862068966,29
4186,6,0.254237288135593,59
4186,7,0.458333333333333,24
4186,8,0.0666666666666667,15
4186,9,0.277777777777778,38
4187,1,0.538775510204082,494
4187,2,0.366120218579235,750
4187,3,0.27613104524181,643
4187,4,0.471349353049908,547
4187,5,0.268627450980392,537
4187,6,0.351669941060904,521
4187,7,0.32258064516129,539
4187,8,0.118421052631579,457
4187,9,0.234875444839858,333
4187,10,0.100456621004566,232
4188,1,0.4,10
4188,2,0.25,9
4188,3,0.25,12
4188,4,0,5
4188,6,0.214285714285714,14
4188,8,0.6,5
4188,9,0.333333333333333,5
4189,8,0.2,11
4190,1,0.285714285714286,16
4190,6,0,3
4190,9,0,3
4191,1,0.386363636363636,53
4191,2,0.206896551724138,34
4191,3,0.1875,19
4191,6,0.264705882352941,38
4191,8,0.333333333333333,24
4192,1,0.4,15
4192,2,0.222222222222222,36
4192,3,0.5,9
4192,6,0.0625,19
4192,7,0,11
4193,1,0.391304347826087,37
4193,2,0.0697674418604651,47
4193,3,0,16
4193,6,0.0285714285714286,51
4193,7,0.0476190476190476,21
4193,9,0,22
4194,1,0.272727272727273,14
4194,2,0,6
4194,6,0.0833333333333333,15
4195,1,0.5,8
4195,2,0,7
4195,3,0,14
4195,4,0.1,10
4195,5,0,9
4195,6,0,6
4195,7,0,3
4195,8,0,4
4195,9,0,8
4196,1,0.375,37
4196,2,0.0588235294117647,44
4196,3,0.0344827586206897,35
4196,4,0.121212121212121,41
4196,5,0.0416666666666667,35
4196,6,0,25
4196,7,0,43
4196,8,0,19
4196,9,0,51
4197,1,0.238095238095238,27
4197,2,0.0869565217391304,27
4197,3,0,28
4197,4,0,26
4197,5,0,19
4197,6,0,21
4197,7,0,29
4197,8,0,22
4197,9,0,24
4198,8,0.0555555555555556,20
4198,10,0,5
4199,7,0.222222222222222,27
4199,9,0.125,18
4199,10,0,12
4200,7,0,11
4200,8,0.266666666666667,15
4200,9,0.0263157894736842,39
4200,10,0,29
4201,7,0.35,40
4201,8,0,7
4201,9,0,38
4201,10,0,35
4202,7,0.101123595505618,92
4202,8,0.032258064516129,32
4202,9,0,41
4202,10,0,50
4203,7,0.0740740740740741,54
4203,8,0.0172413793103448,58
4203,9,0.0181818181818182,55
4203,10,0.0151515151515152,66
4204,7,0.09375,32
4204,8,0.0487804878048781,41
4204,9,0.0204081632653061,49
4204,10,0,44
4205,7,0,8
4205,8,0,9
4205,9,0,4
4205,10,0,5
4206,7,0.117647058823529,17
4206,8,0,7
4206,9,0,12
4206,10,0,12
4207,7,0.0714285714285714,14
4207,9,0,12
4207,10,0,12
4208,7,0.0151515151515152,68
4208,9,0,64
4209,7,0,77
4209,9,0,108
4209,10,0,92
4210,7,0.0232558139534884,43
4210,9,0,46
4210,10,0,50
4211,7,0,33
4211,9,0,56
4212,7,0,25
4212,9,0,48
4213,7,0,28
4214,9,0,6
4215,9,0,64
4215,10,0,50
4216,10,0,49
4217,1,0,24
4217,2,0,12
4217,3,0,15
4217,4,0,12
4217,5,0,21
4217,6,0,15
4218,1,0.00884955752212389,156
4218,2,0.00925925925925926,124
4218,3,0,140
4218,4,0.0258620689655172,141
4218,5,0,130
4218,6,0,162
4219,1,0.0112359550561798,445
4219,2,0.00949367088607595,443
4219,3,0.00363636363636364,365
4219,4,0.041958041958042,358
4219,5,0.00288184438040346,414
4219,6,0.00737100737100737,508
4219,10,0,2
4220,1,0.0218181818181818,889
4220,2,0.00773993808049536,804
4220,3,0.00487012987012987,841
4220,4,0.0087719298245614,725
4220,5,0.003690036900369,700
4220,6,0.00617283950617284,683
4221,1,0,8
4221,2,0,13
4221,3,0,18
4221,4,0,5
4221,5,0,9
4221,6,0,23
4222,10,0,7
4223,8,0.0909090909090909,75
4223,9,0,12
4223,10,0.0204081632653061,53
4224,1,0,3
4224,4,0.25,4
4225,1,0.255208333333333,193
4225,2,0.111888111888112,143
4225,3,0.161676646706587,168
4225,4,0.221052631578947,199
4225,5,0.310975609756098,164
4225,6,0.378531073446328,182
4225,7,0.401515151515151,146
4225,8,0.0625,112
4225,9,0.299270072992701,167
4226,1,0.7,151
4226,2,0.474860335195531,181
4226,3,0.381294964028777,139
4226,4,0.525641025641026,166
4226,5,0.494949494949495,100
4226,6,0.506849315068493,149
4226,7,0.434108527131783,131
4226,8,0.214285714285714,168
4226,9,0.344827586206897,80
4226,10,0.125874125874126,154
4227,1,1,22
4227,3,0.272727272727273,26
4228,1,0.857142857142857,9
4228,3,0.222222222222222,9
4229,1,0.138888888888889,41
4229,2,0.181818181818182,13
4229,3,0.235294117647059,17
4229,6,0.0909090909090909,22
4229,7,0.0909090909090909,22
4229,8,0,16
4229,9,0.375,16
4230,8,0.2,5
4230,9,0.333333333333333,3
4231,2,0.333333333333333,16
4231,7,0,7
4232,1,0.375,9
4232,2,0.375,11
4232,3,0.0909090909090909,19
4232,6,0.333333333333333,7
4233,1,0.0833333333333333,42
4233,2,0.130434782608696,33
4233,3,0,24
4233,6,0.08,27
4233,7,0.1,10
4233,8,0,12
4233,9,0.0689655172413793,29
4234,8,0.0714285714285714,14
4235,6,0.111111111111111,10
4236,1,0.15,21
4236,3,0.0476190476190476,22
4236,4,0.230769230769231,19
4236,5,0.0769230769230769,14
4236,6,0,4
4236,7,0,17
4236,8,0,10
4236,9,0,21
4237,1,0.75,6
4237,3,0,6
4237,4,0,6
4237,6,0,4
4237,7,0.4,5
4237,9,0,6
4238,8,0,10
4239,7,0.1,20
4239,8,0,32
4239,9,0,24
4239,10,0,19
4240,7,0,19
4240,9,0,5
4240,10,0,10
4241,8,0,12
4241,9,0,5
4241,10,0,7
4242,7,0,8
4242,8,0,8
4242,10,0,10
4243,7,0.0625,16
4243,8,0,4
4243,9,0,24
4243,10,0,11
4244,7,0,8
4244,9,0,9
4244,10,0,8
4245,7,0,118
4245,9,0.00943396226415094,110
4245,10,0.0101010101010101,99
4246,7,0,33
4246,9,0,28
4246,10,0,29
4247,7,0,43
4247,9,0,37
4248,7,0,32
4249,9,0,15
4249,10,0,84
4250,9,0,19
4250,10,0.0181818181818182,58
4251,1,0,76
4251,2,0,69
4251,3,0,54
